HHID,year,y3_panelweight,psu,lat,lon,region,district,ward,ea,urban,femhead,agehead,hhszae,educave15_60,area_gps,distprschool,credit,TLU_cattle,TLU_oxen,TLU_pigs,TLU_sheep,TLU_goats,TLU_chicken,TLU_donkeyhorses,TLU_otheranim,cellphone,safewater,landown,swc_any,fert_org_use,tot_exp,food_exp,mean_rain_lt,sd_rain_lt
2739,2012,1404.663452,1001003328,-11.07245114,37.31925148,Ruvuma,1,33,1001003325,1,1,43,2.76,7,3,0,0,0,0,0,0,0,0,0,0,1,0,4.653884411,0,0,1024.6769,829.56525,493.49857,106.23596
2420,2012,2792.613281,1106009344,-7.789745336,35.67260025,Iringa,6,93,1106009307,1,1,35,3.1399999,8,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1279.3635,849.65961,367.05707,66.238136
3764,2012,2077.157471,701019072,-6.908683709,39.1781821,Dar es salaam,2,213,701019072,1,0,50,5,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,8978.0498,5078.6479,654.14056,143.74435
4315,2012,1363.545532,501034016,-6.327265573,37.0063896,Morogoro,1,341,501034002,0,0,31,6.8400002,3.5,6.5,0,0,0,0,0,0,0,0,0,0,0,0,2.630456448,0,0,1448.4642,1337.4159,602.84875,91.947601
1976,2012,1451.808228,1404018048,-4.577071072,32.15588325,Tabora,4,181,1404018001,0,0,47,8.6000004,3.6666667,4.799999952,0,0,0,0,0,0,0,0.29999998,0,0,1,0,0,0,0,2943.4014,1144.6423,459.92093,75.931396
963,2012,1246.894287,1905016960,-2.371342476,32.15793717,Mwanza,5,171,1905017001,0,0,46,5.2799997,7.6666665,1.399999976,0,0,0,0,0,0,0,0.02,0,0,1,0,0.566559851,0,0,2370.2061,2253.5972,555.01233,117.79596
135,2012,418.9137878,5402009088,-5.011321148,39.83066226,KASKAZINI PEMBA,2,91,5402009042,0,0,54,5.7200003,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1561.8645,1428.4757,952.85645,226.26378
4458,2012,1839.621094,402004000,-5.027844189,38.56096952,Tanga,2,41,402004005,0,1,75,1.76,0,2.389999986,0,0,0,0,0,0,0.5,0.02,0,0,1,0,0.764855742,0,0,581.39978,522.58759,706.05743,128.83495
3597,2012,907.8366089,702009024,-6.954388428,39.18193375,Dar es salaam,2,31,702009028,1,0,36,4.6199999,5.25,1,0,1,0,0,0,0,0,0.099999994,0,0,1,0,0,0,0,2267.0806,1571.4856,675.83661,145.92334
2442,2012,2386.555908,1106002304,-7.741672105,35.69744122,Iringa,6,23,1106002331,1,1,50,5.3600001,7,1.129999995,0,0,0,0,0,0,0,0,0,0,1,1,0.052609127,0,1,2427.4163,2126.8438,354.12854,63.959862
1906,2012,2902.151367,1406017024,-5.119644043,32.89586181,Tabora,6,171,1406017002,0,0,62,5.3199997,0,12.49999994,0,0,0,0,0,0,0.60000002,0.16,0,0,0,0,7.891368866,0,0,1418.3962,1034.6738,512.97198,101.04279
1304,2012,1607.552979,1801009024,-1.498553602,31.07672929,Kagera,1,51,1801009001,0,0,91,3.3600001,7,0.949999988,0,0,0,0,0,0,0,0,0,0,0,0,0.07284341,0,0,577.43451,495.53055,511.09604,76.082581
3246,2012,472.4776917,801020288,-8.929190428,39.53434636,Lindi,1,203,801020318,1,1,56,3,0,8.340000153,0,0,0,0,0,0,0,0,0,0,1,1,3.375077963,0,0,915.50537,561.35138,626.28546,123.69429
4485,2012,3553.5,401015008,-4.708355431,38.64592733,Tanga,2,11,401015002,0,0,67,6.02,7,5.370000005,0,0,0,0,0,0,0.2,0.039999999,0,0,1,0,1.776569724,0,0,1229.1875,861.0824,552.62158,110.14504
1833,2012,1738.135254,1503000960,-7.539072857,31.11870342,Rukwa,3,13,1503001004,0,0,47,8.1400003,4.5,12.49999994,0,0,3,1,1,0,0.30000001,0.19,0,0,0,0,7.041529179,0,0,2080.9653,1912.7684,444.12167,79.954544
452,2012,961.8399048,5301016064,-6.210774767,39.21368268,MJINI/MAGHARIBI UNGUJA,1,163,5301016313,1,0,50,8.1599998,3.1666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3938.9216,2372.6729,511.81946,109.22556
4745,2012,1870.346069,202011296,-3.350912909,36.8900371,Arusha,2,113,202011303,0,0,36,2,9,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2556.2439,1881.4254,577.11707,123.65938
4860,2012,3546.287109,103013304,-6.229615506,36.41332576,Dodoma,3,133,103013301,0,1,69,2.98,5,1.110000014,0,0,0,0,0,0,0,0,0,0,0,1,0.449201018,0,0,427.33511,354.91718,323.79965,53.20705
1015,2012,1492.712769,1903007104,-6.857686113,39.17752494,Mwanza,3,52,1903007058,1,0,30,6.2399998,2.8,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,7923.8228,5689.8389,681.40393,144.88249
1171,2012,3755.045654,1805006976,-2.829572233,30.46028828,Kagera,5,71,1805007004,0,0,43,4.3800001,7.5,12.49999994,0,0,0,0,0,0,0.69999999,0.079999998,0,0,1,0,0.920659781,0,1,4429.9053,2980.8022,515.25708,69.86171
185,2012,394.4260864,5401011200,-5.145690473,39.79803258,KASKAZINI PEMBA,1,111,5401011032,0,0,47,5.8600001,9,2,0,0,1,0,0,0,0,0,0,0,1,0,0.607028365,0,0,3794.0842,2503.043,1040.1614,240.67442
1473,2012,1410.485107,1704020992,-4.086062489,32.23715173,Shinyanga,4,211,1704021001,0,1,73,5.3600001,3.75,9.599999905,0,0,0.5,1,0,0,0,0.029999999,0,0,1,0,3.884981632,0,0,2154.9006,1860.9768,435.8663,75.205872
4440,2012,3270.456543,402012000,-4.981311533,38.50666669,Tanga,2,121,402012002,0,1,44,3.76,3.5,2.229999989,0,0,0,0,0,0,0,0.039999999,0,0,0,0,0,0,0,1187.8472,1040.7556,693.7749,120.7534
3697,2012,2153.216553,701024000,-6.797493953,39.15670499,Dar es salaam,1,242,701024001,1,0,43,2.6199999,9,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3614.113,1673.7023,651.83405,139.2746
43,2012,513.7121582,5501017088,-5.261962729,39.79020776,KUSINI PEMBA,1,171,5501017023,0,0,64,8.1199999,6.4000001,2,0,0,0.5,1,0,0,0,0.099999994,0.44999999,0,1,1,0.809371233,0,0,4236.0088,3118.1313,892.90271,204.388
1446,2012,1652.026001,1705005952,-3.435688103,31.83885618,Shinyanga,5,63,1705006011,1,0,43,3,7.6666665,1,0,0,0,0,0,0,0,0,0,0,1,1,0.283279926,0,0,2686.0637,1586.8164,488.76785,86.141129
3303,2012,1378.26355,801001024,-8.576157327,39.23249841,Lindi,1,11,801001003,0,0,26,3.3400002,7.5,9.640000105,0,0,0,0,0,0,0,0.16,0,0,0,0,3.9011693,0,0,500.22318,400.1409,634.55035,120.81335
160,2012,463.1914978,5402002944,-4.937742238,39.77334488,KASKAZINI PEMBA,2,31,5402003022,0,0,51,7.2799997,4.5,2,0,0,0,0,0,0,0,0,0,0,1,0,0.404685587,0,1,1634.4452,1409.4994,899.37067,203.36118
3918,2012,1821.031982,701009024,-6.810039187,39.260615,Dar es salaam,1,92,701009004,1,0,37,6.54,4.1999998,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4192.9565,2545.9539,640.17651,144.69293
215,2012,293.1239319,5401000960,-5.05709852,39.72958684,KASKAZINI PEMBA,1,12,5401001002,0,0,34,4.3800001,7.6666665,1,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2122.2021,1539.7474,1074.9084,248.41124
1893,2012,3574.529297,1501003008,-6.352519481,31.2902087,Rukwa,1,33,1501003019,0,1,53,2,2.5,10.49999982,0,0,0,0,0,0,0,0.049999997,0,0,1,0,4.451541424,0,0,713.65625,528.33905,484.20441,96.795059
2284,2012,1664.943237,1205014016,-9.479175547,33.12928119,Mbeya,5,143,1205014001,0,0,30,4.5,3.5,2,0,0,1,0.5,0,0,0,0.079999998,0,0,0,1,0.809371233,0,0,902.65741,729.99304,621.81494,115.97263
4435,2012,3217.410645,402012000,-4.981311533,38.50666669,Tanga,2,121,402012002,0,0,34,5.2799997,4,3.150000073,0,0,0,0,0,0,0,0.12,0,0,0,0,1.27475965,0,0,976.77423,802.32343,693.7749,120.7534
3692,2012,823.984375,701024000,-6.797493953,39.15670499,Dar es salaam,1,242,701024001,1,0,50,4.7399998,7,0.70000001,0,0,0,0,0,0,0,0,0,0,1,1,0.068796553,1,0,3216.6975,2189.6289,651.83405,139.2746
1290,2012,3573.236084,1801017984,-1.814232146,30.94353646,Kagera,1,181,1801018003,0,0,55,4.48,2,7.599999845,0,0,0,0,0,0,0.1,0.089999996,0,0,0,0,3.075610638,0,0,2335.4456,1980.6757,449.3046,70.903351
1145,2012,1897.605347,1805014016,-2.491207299,30.58425308,Kagera,5,141,1805014003,0,1,57,4.6199999,3.6666667,2.819999993,0,1,0,0,0.60000002,0,0.30000001,0.049999997,0,0,1,0,1.141213417,0,1,999.8916,842.67767,497.50775,75.940445
3431,2012,2801.90332,703018048,-6.857261363,39.26981294,Dar es salaam,3,182,703018025,1,1,48,3,2.3333333,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2464.5105,1288.5825,659.4071,148.36911
490,2012,760.289917,5301002240,-6.107298466,39.21884409,MJINI/MAGHARIBI UNGUJA,1,23,5301002304,1,0,49,9.2799997,9.6000004,1,1.2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2154.5154,1633.9351,496.00067,107.49183
4250,2012,3954.5625,504007008,-8.736483596,36.72077306,Morogoro,4,71,504007002,0,0,43,5.6199999,6.6666665,1.920000017,0,0,0,0,0.60000002,0,0,0.089999996,0,0,1,1,2.598081589,1,0,2786.6746,2363.1794,1123.589,226.29294
1515,2012,2417.670898,1704001280,-3.261969691,32.43804634,Shinyanga,4,13,1704001312,0,0,37,4.3600001,5,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2918.2092,1602.6298,485.4487,94.58297
3704,2012,1988.200439,701023040,-6.764120851,39.25101778,Dar es salaam,1,232,701023067,1,0,60,7.7200003,4.1666665,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6432.042,2866.9097,626.0072,141.93277
4339,2012,3216.563232,406019008,-5.422981054,37.98639633,Tanga,6,193,406019002,0,1,58,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.618742347,0,0,400.90527,384.13116,497.39182,89.531647
1958,2012,3437.984375,1405009024,-6.348588655,33.8467021,Tabora,5,91,1405009003,0,0,72,7.2799997,4.6666665,1.449999988,0,0,8,0.5,0,0,2,0,0,0,0,1,6.252392292,0,1,2213.0327,1946.3865,388.69354,92.19693
3715,2012,1612.200073,701023040,-6.775280684,39.24372258,Dar es salaam,1,232,701023064,1,1,25,2,9,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2865.3147,1734.9321,629.10425,142.40176
2175,2012,4762.479492,1301024000,-4.401281111,34.27271261,Singida,1,241,1301024001,0,1,41,5.1399999,7,1.630000023,0,0,0,0,0,0.5,0,0.01,0,0,0,0,0.254951924,0,1,1152.2474,1036.328,383.37271,74.685814
770,2012,2639.936768,2004019968,-1.93224762,33.85459938,Mara,4,201,2004020001,0,1,67,3,9.5,7.789999783,0,1,0,0,0,0.2,0.2,0.089999996,0,0,1,0,3.152500868,0,0,765.59387,473.72421,542.08234,100.35055
4187,2012,5000.75293,506008000,-6.183981149,37.71067629,Morogoro,6,83,506008006,0,0,41,4.0999999,2,5.400000095,0,0,0,0,0,0,0,0.039999999,0,0,0,0,2.185302258,0,0,1392.8142,1054.7379,494.33038,74.201271
3779,2012,350.9601135,701017984,-6.683901607,39.10887803,Dar es salaam,1,263,701018004,1,1,51,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,670.2226,457.00085,562.55383,125.77197
1944,2012,1581.581665,1405009024,-6.348588655,33.8467021,Tabora,5,91,1405009003,0,0,48,7.8600001,6,12.49999994,0,0,7.5,0.5,0,0.60000002,0.69999999,0.19999999,0,0,1,0,2.670924902,0,0,4066.8975,2785.0674,388.69354,92.19693
301,2012,116.4565811,5302010880,-6.158994068,39.20436634,MJINI/MAGHARIBI UNGUJA,2,112,5302011012,0,0,51,10,4.2857141,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5686.4883,3382.0176,495.22574,106.0724
3747,2012,1144.279541,701022016,-6.790063909,39.20996547,Dar es salaam,1,222,701022027,1,1,44,4.7600002,6.25,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6996.4209,3215.2383,650.49646,143.2775
439,2012,1046.46936,5301016064,-6.19687821,39.22026759,MJINI/MAGHARIBI UNGUJA,1,163,5301016318,1,0,47,4.3600001,4.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4564.0513,2013.1377,511.1059,109.54923
2082,2012,688.7190552,1401015040,-4.389720553,33.22707118,Tabora,1,151,1401015003,0,0,51,12,3.125,11.09999962,0,0,6.5,0,0,0.60000002,0.80000001,0.29999998,0,0,1,0,12.3024416,0,1,6766.2939,4608.9106,376.44,76.819138
3244,2012,961.5050659,801020288,-8.929190428,39.53434636,Lindi,1,203,801020318,1,1,83,5.3800001,3.5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,772.35382,491.14642,626.28546,123.69429
1153,2012,1878.49353,1805014016,-2.491207299,30.58425308,Kagera,5,141,1805014003,0,1,60,5.7600002,2,5.75,0,0,0,0,0,0,1,0.14,0,0,0,0,2.326942205,0,0,2669.0322,2542.9373,497.50775,75.940445
4275,2012,5214.866699,503010016,-8.103665429,36.50537301,Morogoro,3,101,503010001,0,1,36,4,2.3333333,2,0,0,0,0,0,0,0,0.02,0,0,1,0,0,1,0,3394.3696,2734.7632,875.39362,151.56419
4479,2012,1815.716675,401015008,-4.708355431,38.64592733,Tanga,2,11,401015002,0,0,47,8.8800001,3.5,2.459999949,0,0,0,0,0,0,0.5,0,0,0,1,0,0.995526552,0,0,1959.6549,1729.0397,552.62158,110.14504
1891,2012,2435.706055,1501021952,-5.537715268,30.34238514,Rukwa,1,223,1501022005,0,0,79,2,0,7.699999809,0,0,0,0,0,0.40000001,0.60000002,0.059999999,0,0,0,0,3.116079092,0,0,814.52148,675.97223,532.69116,70.992462
454,2012,1024.078979,5301016064,-6.210774767,39.21368268,MJINI/MAGHARIBI UNGUJA,1,163,5301016313,1,0,51,3.72,10.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4036.5,1844.3157,511.81946,109.22556
2887,2012,817.1172485,903020032,-10.92023396,38.47628024,Mtwara,3,203,903020004,0,0,58,5.3800001,6,1.159999967,0,0,0,0,0,0,0,0.079999998,0,0,0,0,0.469435275,0,0,1045.5233,831.97137,450.08337,86.326126
3364,2012,2425.872314,703022016,-6.884314992,39.24719537,Dar es salaam,3,222,703022029,1,0,37,2.72,7,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2054.8235,1746.0952,669.86835,147.77679
3363,2012,2027.717773,703022016,-6.884314992,39.24719537,Dar es salaam,3,222,703022029,1,0,55,3,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0.809371173,0,0,3656.1951,2516.9685,669.86835,147.77679
4221,2012,5426.286133,505008992,-6.875413882,37.59038494,Morogoro,5,93,505009001,0,1,54,4.6199999,7,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0.404685587,0,0,2527.5544,2037.9211,486.69656,77.007568
447,2012,828.0546875,5301016064,-6.210774767,39.21368268,MJINI/MAGHARIBI UNGUJA,1,163,5301016313,1,0,58,5.8800001,7.25,2,0,0,2,0,0,0,0,0,0,0,1,1,1.21405673,0,1,4620.9658,3927.3323,511.81946,109.22556
3731,2012,1065.80835,701022080,-6.711871502,39.23090325,Dar es salaam,1,222,701022050,1,1,47,8,4.375,1,0,0,0,0,0,0,1.5,0.099999994,0,0,1,1,0,0,0,5971.0181,1952.8416,641.69379,143.41231
2921,2012,1566.000122,903011008,-10.56732917,38.92812196,Mtwara,3,111,903011002,0,0,76,2,0,1.800000012,0,0,0,0,0,0,0,0,0,0,0,0,3.561233282,0,0,394.57352,351.30786,580.76178,81.573158
4038,2012,1000.409119,701004032,-6.797355306,39.24053505,Dar es salaam,1,42,701004024,1,0,66,5.3600001,8,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4599.0029,2944.4211,645.35364,144.47174
4219,2012,974.5009766,505009344,-6.8006938,37.64569016,Morogoro,5,93,505009333,1,0,69,3,3.5,1.200000048,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1767.0039,1015.2712,441.12866,70.677116
4282,2012,3537.553223,503008320,-8.132151225,36.66838198,Morogoro,3,83,503008321,1,1,70,2,7,2,0,0,0,0,0,0,0,0,0,0,1,0,2.428113461,0,0,1473.2213,1233.0316,847.15649,146.43456
4664,2012,2130.531494,204001008,-3.37218901,35.70721486,Arusha,4,13,204001002,1,0,54,11.14,2.625,7.500000119,0,0,9.5,1.5,0.40000001,2,3,0.099999994,0,0,1,1,3.035142183,1,1,4890.2808,3751.2034,355.07175,89.173561
2824,2012,1591.782959,905002048,-10.27433736,40.18813572,Mtwara,5,123,905002026,0,0,46,3.52,7,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4507.3789,3422.1462,614.74792,121.17397
2916,2012,797.2144775,903011008,-10.56732917,38.92812196,Mtwara,3,111,903011002,0,0,67,3.76,0,1.630000044,0,0,0,0,0,0,0,0,0,0,0,1,0.65963757,0,0,727.52405,542.43036,580.76178,81.573158
682,2012,4849.023926,2104007040,-3.574571759,36.93854146,Manyara,4,71,2104007003,0,1,54,2,7,0.70000001,0,0,0,0,0,0,0,0,0,0,1,1,0.032374848,0,0,1145.8419,741.50787,363.76526,94.864799
2911,2012,942.9171143,903011008,-10.56732917,38.92812196,Mtwara,3,111,903011002,0,0,38,2,5.5,1.569999993,0,0,0,0,0,0,0,0.039999999,0,0,0,0,0.635356426,1,0,1293.4249,1090.1111,580.76178,81.573158
1140,2012,4584.646973,1806008064,-1.335649833,31.82293517,Kagera,6,82,1806008011,1,0,40,5.52,1.3333334,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3249.2502,2286.5598,1024.8538,128.65662
2212,2012,3378.004395,1208011008,-8.910502426,33.57140366,Mbeya,8,113,1208011001,0,0,65,7.1199999,3.5,0.70000001,0,0,0,0,0,0,0.2,0,0,0,0,0,0.080937125,0,1,805.50464,652.68671,686.67596,108.55326
1275,2012,2267.048828,1802002944,-0.9980742,31.37399884,Kagera,8,13,1802003003,0,0,23,2,7,1,0,0,0,0,0,0,0,0,0,0,1,1,0.404685587,0,0,1532.0284,792.07965,668.96796,93.575302
3248,2012,485.0312195,801020288,-8.929190428,39.53434636,Lindi,1,203,801020318,1,0,40,3.3600001,12,4.700000107,0,1,0,0,0,0,0,0,0,0.60000002,1,1,1.375931025,0,1,5688.5454,2086.853,626.28546,123.69429
2869,2012,1548.460938,903027008,-10.78342958,39.11280151,Mtwara,3,281,903027004,0,0,24,2.3600001,7,3.830000013,0,0,0,0,0,0,0,0.14,0,0,1,0,0,0,0,1396.826,1290.6731,617.82294,96.227905
2520,2012,2137.513184,1102028032,-8.549864948,35.33964655,Iringa,2,283,1102028005,0,0,38,8.8800001,4.4000001,3.610000074,0,0,1.5,1,0,0,0.30000001,0,0,0,1,1,1.460914969,0,1,11643.024,4977.9243,770.49841,138.43324
4833,2012,4990.569336,104031000,-6.375260686,35.64824846,Dodoma,4,311,104031001,0,1,71,3,0,1.100000024,0,0,0,0,0,0,0,0,0,0,0,0,0.44515416,0,0,625.90833,612.448,250.35138,49.74173
2201,2012,9306.349609,1208016256,-8.894963383,33.50245384,Mbeya,8,163,1208016305,1,0,48,5.54,3.5,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2035.8215,1306.6057,610.44427,95.577415
1262,2012,3556.366943,1802013952,-1.213422113,31.66549703,Kagera,2,141,1802014005,0,1,38,4.3800001,2.6666667,0.70000001,0,1,0,0,0,0,0,0,0,1.8000001,1,0,0.089030832,0,1,2755.5635,2199.1833,833.85852,102.421
1267,2012,2016.729126,1802002944,-1.213009502,31.46395119,Kagera,2,31,1802003003,0,0,74,5.2600002,7,4.510000229,0,0,0,0,0.40000001,0,0,0,0,0,1,1,1.825132132,0,0,788.75348,594.78613,668.96796,93.575302
4547,2012,1998.923096,304002016,-3.263106228,37.57698747,Kilimanjaro,4,21,304002001,0,0,51,4,7,2.769999921,0,0,0,0,0.2,0,0,0.19999999,0,0,1,1,1.120979071,0,0,1145.5758,746.93024,710.17346,195.75298
3592,2012,1756.347778,702010048,-6.838638116,39.24079869,Dar es salaam,2,102,702010047,1,0,51,7.3800001,7,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4358.147,2925.0911,660.24762,146.57669
3936,2012,1304.127441,701008000,-6.808707556,39.26417565,Dar es salaam,1,272,701008005,1,0,49,3.3600001,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8341.8467,2335.8259,639.87616,145.38747
21,2012,434.6365967,5502008832,-5.403962124,39.69423195,KUSINI PEMBA,2,91,5502009022,0,0,64,4,2.5,2.769999981,0,0,0,0,0,0,0,0,0,0,1,0,0.404685587,0,0,2027.7511,1090.295,1186.6383,303.09036
4222,2012,2695.710693,505008992,-6.875413882,37.59038494,Morogoro,6,141,505009001,0,1,49,6.6199999,4.6666665,2,0,0,0,0,0,0,0,0,0,0,1,0,2.023427963,0,0,1228.5813,903.3139,486.69656,77.007568
4520,2012,2288.988037,305004000,-3.205408703,37.18750705,Kilimanjaro,5,41,305004002,0,0,66,5.5999999,4.6666665,0.70000001,0,0,1,0,0,0.2,0.2,0,0,0,1,1,0.113311969,1,1,1454.9104,1216.2719,999.242,192.14656
1765,2012,3546.071533,1601004032,-3.650415889,30.66509937,Kigoma,1,41,1601004002,0,1,43,5.7600002,7,2.199999988,0,0,0,0,0,0,0,0,0,0,0,0,0.890308321,0,0,480.1199,386.03159,601.85077,90.131317
2385,2012,3210.192383,1201011968,-8.696870492,33.28855682,Mbeya,1,121,1201012001,0,1,84,1.78,0,1,0,0,0,0,0,0,0,0.089999996,0,0,0,0,0.404685587,0,0,480.90143,448.18222,465.71838,87.589378
2842,2012,1656.729858,904011008,-10.79630298,39.51700078,Mtwara,4,111,904011002,0,0,72,2.6199999,7,1.489999995,0,0,0,0,0,0,0,0,0,0,0,0,0.602981567,0,0,1068.5829,987.58844,681.89374,109.98438
3840,2012,148.5870056,701012992,-6.754279407,39.07978444,Dar es salaam,1,133,701013002,1,0,45,4.3600001,5,0.70000001,0,0,0,0,0,0,0,0.07,0,0,1,1,0.016187424,0,0,3921.1909,2312.4424,610.00464,131.29079
2539,2012,2981.118896,1102012032,-8.402625693,34.74558349,Iringa,2,121,1102012001,0,0,52,8,5,5.300000072,0,0,0,0,0,0,0,0.17999999,0,0,1,1,2.144833803,0,0,1437.1216,1208.828,391.46936,58.078987
4062,2012,3180.376709,606006976,-8.050177708,39.73046739,Pwani,6,71,606007003,0,0,70,5.98,5.25,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1920.1158,1400.1182,682.58246,182.79771
3265,2012,1418.074463,801016000,-9.106234779,39.56221593,Lindi,1,161,801016007,0,1,64,5.6799998,0,1.899999976,0,0,0,0,0,0,0.80000001,0.14999999,0,0,0,0,0.768902659,0,0,453.1904,372.96384,709.80469,144.69353
1858,2012,1648.439575,1502018944,-7.657281056,31.57943875,Rukwa,2,191,1502019003,0,0,39,7.9000001,7,4.630000055,0,0,0,0,0,0,0,0.02,0,0,1,0,1.873694301,0,0,2302.688,1623.8083,432.19196,90.877525
3273,2012,1262.120117,801008000,-8.826543421,38.87871424,Lindi,1,81,801008003,0,0,78,2,0,4.059999943,0,0,0,0,0,0,0,0.079999998,0,0,0,0,1.643023491,0,0,542.28394,488.4433,813.72723,103.74823
2456,2012,1477.495483,1106001024,-7.744346541,35.70445978,Iringa,1,21,1106001013,0,1,62,3,5.5,0.70000001,0,0,0,0,0,0,0,0.059999999,0,0,1,0,0,0,0,967.17572,678.82159,355.21924,64.160072
3739,2012,642.8931885,701022016,-6.790063909,39.20996547,Dar es salaam,1,222,701022027,1,1,56,7,5.7142859,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,11679.731,5302.0459,650.49646,143.2775
1254,2012,895.744873,1802013952,-1.207634797,31.42956242,Kagera,8,31,1802014005,0,1,80,3.6199999,3.5,3,0,0,1,0,0,0,0,0,0,0,1,1,4.653884411,0,1,7257.2549,4136.6904,833.85852,102.421
772,2012,2644.755371,2004019968,-1.93224762,33.85459938,Mara,4,201,2004020001,0,0,47,14.72,3.5,9.689999998,0,0,0,0.5,0,0,0.60000002,0.26999998,0,0,1,1,3.921403408,0,1,1414.7753,1056.3298,542.08234,100.35055
2506,2012,2601.611328,1103011328,-8.97687033,33.95319517,Iringa,3,113,1103011306,1,1,79,1,0,1.160000011,0,0,0,0,0,0,0,0,0,0,0,1,0.469435304,0,0,213.71146,147.58974,754.29163,117.8588
1170,2012,3850.771729,1805006976,-2.881791215,30.60823107,Kagera,5,61,1805007004,0,0,29,3.5999999,0,6.489999771,0,0,0,0,0,0,0.30000001,0,0,0,0,0,2.626409531,0,0,633.15784,573.32837,515.25708,69.86171
4258,2012,2967.640137,504005312,-8.664189537,36.7207435,Morogoro,4,53,504005303,1,1,38,2.3600001,3.5,0.70000001,0,0,0,0,0.2,0,0,0.049999997,0,0,1,1,0.040468562,1,1,1012.3061,836.29639,1133.5991,221.25533
799,2012,4697.065918,2003024000,-1.899272824,33.40155319,Mara,3,241,2003024004,0,0,38,6.8600001,6.6666665,3.889999956,0,0,0,0,0,0,0.69999999,0.02,0,0,1,0,0.914589405,0,1,857.27307,601.55457,563.39685,102.20802
4419,2012,3448.692383,403008992,-5.077311689,38.59898009,Tanga,3,91,403009003,0,1,34,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1481.0389,928.49695,776.81909,144.66322
91,2012,215.730545,5501006848,-5.242153377,39.82648761,KUSINI PEMBA,1,71,5501007054,0,0,53,5,2.25,3,2,0,1,1,0,0,0,0,0,0,1,0,0.242811382,0,0,2553.1436,2421.0793,847.60309,194.9729
111,2012,453.7084656,5501002240,-5.237253695,39.79097525,KUSINI PEMBA,1,21,5501002031,0,0,39,5.6199999,4.5,1,0,0,0,0.5,0,0,0,0,0,0,1,1,0,0,0,1610.2618,1418.0372,906.31714,205.65182
4122,2012,3374.341553,601012032,-6.630997805,38.34792536,Pwani,1,123,601012001,1,0,50,5.8800001,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1529.9833,1082.1672,562.3924,123.55495
2476,2012,2856.139893,1105003008,-9.822158742,34.45353677,Iringa,5,31,1105003001,0,0,54,4,5.5,10.30000001,0,0,0,0,0,0,0,0,0,0,1,0,3.884981632,0,0,1224.1526,915.65741,662.00995,91.737282
4333,2012,1920.22876,407011008,-5.49977308,37.55691699,Tanga,7,111,407011002,0,0,61,9.8800001,0.40000001,4.789999962,0,0,13,1.5,0,1.5,1,0.07,0,0,1,0,1.938444138,0,0,3489.0742,1702.3994,495.96329,94.756302
633,2012,459.5540161,5101001216,-5.879830595,39.24229664,KASKAZINI UNGUJA,1,13,5101001032,0,0,43,6.3000002,2.6666667,0.70000001,0,0,4,1.5,0,0,0.5,0.47,0,0,1,0,0,0,0,1776.3009,1267.5363,1005.1829,231.01064
4636,2012,3947.467773,301006016,-3.196662421,37.61538461,Kilimanjaro,1,71,301006003,0,0,41,4.7600002,7,2.560000002,0,1,0.5,0.5,0,0,0.5,0.13,0,0,1,0,2.654737473,0,1,2900.2712,2379.2935,649.89246,177.93472
